id,gid,x,y,v_x,v_y,radius,time
2,2,0.000710,6.160925,0.001213,-1.310780,0.500000,1.800000
3,3,-4.400348,4.401516,0.891439,-0.890949,0.500000,1.800000
4,4,-6.432997,-0.000079,1.093399,0.000941,0.500000,1.800000
5,5,-4.373810,-4.375786,0.911488,0.910280,0.500000,1.800000
6,6,0.000010,-6.136757,0.000419,1.329092,0.500000,1.800000
7,7,4.546251,-4.544533,-0.775545,0.776170,0.500000,1.800000
0,0,6.168142,0.000791,-1.260225,-0.000679,0.500000,1.850000
1,1,4.530734,4.530070,-0.758109,-0.760429,0.500000,1.850000
2,2,0.000800,6.095251,0.001817,-1.313484,0.500000,1.850000
3,3,-4.355739,4.356893,0.892175,-0.892467,0.500000,1.850000
4,4,-6.378390,-0.000058,1.092149,0.000436,0.500000,1.850000
5,5,-4.328174,-4.330155,0.912732,0.912624,0.500000,1.850000
6,6,-0.000023,-6.070155,-0.000657,1.332040,0.500000,1.850000
7,7,4.507446,-4.505711,-0.776108,0.776431,0.500000,1.850000
0,0,6.105035,0.000710,-1.262140,-0.001616,0.500000,1.900000
1,1,4.492852,4.492089,-0.757635,-0.759619,0.500000,1.900000
2,2,0.000924,6.029527,0.002475,-1.314477,0.500000,1.900000
3,3,-4.311100,4.312258,0.892767,-0.892693,0.500000,1.900000
4,4,-6.323848,0.000007,1.090836,0.001292,0.500000,1.900000
5,5,-4.282536,-4.284424,0.912754,0.914615,0.500000,1.900000
6,6,0.000007,-6.003476,0.000583,1.333581,0.500000,1.900000
7,7,4.468669,-4.466917,-0.775531,0.775885,0.500000,1.900000
0,0,6.041880,0.000639,-1.263090,-0.001426,0.500000,1.950000
1,1,4.455005,4.454146,-0.756940,-0.758875,0.500000,1.950000
2,2,0.001031,5.963750,0.002146,-1.315539,0.500000,1.950000
3,3,-4.266425,4.267557,0.893501,-0.894018,0.500000,1.950000
4,4,-6.269370,0.000033,1.089557,0.000524,0.500000,1.950000
5,5,-4.236807,-4.238655,0.914581,0.915389,0.500000,1.950000
6,6,0.000050,-5.936688,0.000871,1.335768,0.500000,1.950000
7,7,4.429908,-4.428198,-0.775230,0.774380,0.500000,1.950000
0,0,5.978620,0.000575,-1.265203,-0.001271,0.500000,2.000000
1,1,4.417201,4.416239,-0.756088,-0.758140,0.500000,2.000000
2,2,0.001084,5.897901,0.001056,-1.316974,0.500000,2.000000
3,3,-4.221703,4.222796,0.894454,-0.895223,0.500000,2.000000
4,4,-6.214981,0.000018,1.087770,-0.000309,0.500000,2.000000
5,5,-4.191017,-4.192905,0.915805,0.914998,0.500000,2.000000
6,6,0.000102,-5.869847,0.001040,1.336823,0.500000,2.000000
7,7,4.391236,-4.389503,-0.773439,0.773895,0.500000,2.000000
0,0,5.915319,0.000531,-1.266025,-0.000884,0.500000,2.050000
1,1,4.379390,4.378357,-0.756222,-0.757632,0.500000,2.050000
2,2,0.001201,5.831959,0.002344,-1.318841,0.500000,2.050000
3,3,-4.176942,4.178036,0.895209,-0.895199,0.500000,2.050000
4,4,-6.160677,-0.000006,1.086082,-0.000469,0.500000,2.050000
5,5,-4.145148,-4.147152,0.917376,0.915052,0.500000,2.050000
6,6,0.000148,-5.802920,0.000917,1.338528,0.500000,2.050000
7,7,4.352578,-4.350874,-0.773154,0.772580,0.500000,2.050000
0,0,5.851936,0.000430,-1.267662,-0.002014,0.500000,2.100000
1,1,4.341608,4.340568,-0.755635,-0.755792,0.500000,2.100000
2,2,0.001341,5.765972,0.002794,-1.319748,0.500000,2.100000
3,3,-4.132126,4.133295,0.896327,-0.894823,0.500000,2.100000
4,4,-6.106439,-0.000045,1.084775,-0.000793,0.500000,2.100000
5,5,-4.099292,-4.101428,0.917110,0.914488,0.500000,2.100000
6,6,0.000189,-5.735949,0.000815,1.339423,0.500000,2.100000
7,7,4.313970,-4.312292,-0.772163,0.771645,0.500000,2.100000
0,0,5.788448,0.000363,-1.269755,-0.001349,0.500000,2.150000
1,1,4.303836,4.302846,-0.755453,-0.754429,0.500000,2.150000
2,2,0.001453,5.699931,0.002241,-1.320826,0.500000,2.150000
3,3,-4.087308,4.088521,0.896366,-0.895481,0.500000,2.150000
4,4,-6.052351,-0.000092,1.081758,-0.000937,0.500000,2.150000
5,5,-4.053435,-4.055721,0.917157,0.914123,0.500000,2.150000
6,6,0.000211,-5.668892,0.000446,1.341131,0.500000,2.150000
7,7,4.275394,-4.273729,-0.771517,0.771261,0.500000,2.150000
0,0,5.724936,0.000325,-1.270245,-0.000763,0.500000,2.200000
1,1,4.266099,4.265217,-0.754730,-0.752575,0.500000,2.200000
2,2,0.001560,5.633864,0.002141,-1.321321,0.500000,2.200000
3,3,-4.042548,4.043739,0.895200,-0.895643,0.500000,2.200000
